time,value
0.107179999,-0.103372
0.107189998,-0.103474
0.107199997,-0.103559
0.107210003,-0.103628
0.107220002,-0.103680
0.107230000,-0.103716
0.107239999,-0.103736
0.107249998,-0.103739
0.107260004,-0.103726
0.107270002,-0.103697
0.107280001,-0.103651
0.107290000,-0.103589
0.107299998,-0.103510
0.107309997,-0.103416
0.107320003,-0.103304
0.107330002,-0.103177
0.107340001,-0.103033
0.107349999,-0.102873
0.107359998,-0.102697
0.107369997,-0.102504
0.107380003,-0.102296
0.107390001,-0.102071
0.107400000,-0.101830
0.107409999,-0.101573
0.107419997,-0.101300
0.107430004,-0.101011
0.107440002,-0.100706
0.107450001,-0.100385
0.107460000,-0.100048
0.107469998,-0.099695
0.107479997,-0.099327
0.107490003,-0.098943
0.107500002,-0.098543
0.107510000,-0.098128
0.107519999,-0.097697
0.107529998,-0.097251
0.107539997,-0.096790
0.107550003,-0.096313
0.107560001,-0.095821
0.107570000,-0.095314
0.107579999,-0.094792
0.107589997,-0.094255
0.107600003,-0.093703
0.107610002,-0.093136
0.107620001,-0.092554
0.107630000,-0.091958
0.107639998,-0.091347
0.107649997,-0.090722
0.107660003,-0.090083
0.107670002,-0.089429
0.107680000,-0.088762
0.107689999,-0.088080
0.107699998,-0.087384
0.107709996,-0.086675
0.107720003,-0.085952
0.107730001,-0.085215
0.107740000,-0.084465
0.107749999,-0.083701
0.107759997,-0.082924
0.107770003,-0.082135
0.107780002,-0.081332
0.107790001,-0.080516
0.107799999,-0.079688
0.107809998,-0.078847
0.107819997,-0.077993
0.107830003,-0.077128
0.107840002,-0.076250
0.107850000,-0.075360
0.107859999,-0.074458
0.107869998,-0.073544
0.107879996,-0.072619
0.107890002,-0.071682
0.107900001,-0.070734
0.107910000,-0.069775
0.107919998,-0.068805
0.107929997,-0.067824
0.107940003,-0.066832
0.107950002,-0.065830
0.107960001,-0.064817
0.107969999,-0.063794
0.107979998,-0.062761
0.107989997,-0.061718
0.108000003,-0.060666
0.108010001,-0.059603
0.108020000,-0.058532
0.108029999,-0.057451
0.108039998,-0.056361
0.108050004,-0.055262
0.108060002,-0.054154
0.108070001,-0.053038
0.108080000,-0.051914
0.108089998,-0.050781
0.108099997,-0.049640
0.108110003,-0.048492
0.108120002,-0.047335
0.108130001,-0.046172
0.108139999,-0.045001
0.108149998,-0.043822
0.108159997,-0.042637
0.108170003,-0.041446
0.108180001,-0.040247
0.108190000,-0.039043
0.108199999,-0.037832
0.108209997,-0.036615
0.108220004,-0.035392
0.108230002,-0.034164
0.108240001,-0.032931
0.108250000,-0.031692
0.108259998,-0.030448
0.108269997,-0.029200
0.108280003,-0.027946
0.108290002,-0.026689
0.108300000,-0.025427
0.108309999,-0.024161
0.108319998,-0.022891
0.108329996,-0.021618
0.108340003,-0.020341
0.108350001,-0.019062
0.108360000,-0.017779
0.108369999,-0.016493
0.108379997,-0.015205
0.108390003,-0.013914
0.108400002,-0.012621
0.108410001,-0.011326
0.108419999,-0.010029
0.108429998,-0.008731
0.108439997,-0.007431
0.108450003,-0.006131
0.108460002,-0.004829
0.108470000,-0.003526
0.108479999,-0.002223
0.108489998,-0.000920
0.108499996,0.000384
0.108510002,0.001688
0.108520001,0.002991
0.108530000,0.004294
0.108539999,0.005596
0.108549997,0.006897
0.108560003,0.008197
0.108570002,0.009496
0.108580001,0.010794
0.108589999,0.012089
0.108599998,0.013383
0.108609997,0.014675
0.108620003,0.015964
0.108630002,0.017251
0.108640000,0.018535
0.108649999,0.019816
0.108659998,0.021094
0.108670004,0.022369
0.108680002,0.023640
0.108690001,0.024907
0.108700000,0.026171
0.108709998,0.027430
0.108719997,0.028685
0.108730003,0.029936
0.108740002,0.031182
0.108750001,0.032423
0.108759999,0.033658
0.108769998,0.034889
0.108779997,0.036114
0.108790003,0.037333
0.108800001,0.038546
0.108810000,0.039753
0.108819999,0.040954
0.108829997,0.042149
0.108840004,0.043337
0.108850002,0.044518
0.108860001,0.045692
0.108870000,0.046858
0.108879998,0.048018
0.108889997,0.049169
0.108900003,0.050313
0.108910002,0.051449
0.108920000,0.052577
0.108929999,0.053697
0.108939998,0.054808
0.108949997,0.055911
0.108960003,0.057004
0.108970001,0.058089
0.108980000,0.059164
0.108989999,0.060231
0.108999997,0.061287
0.109010004,0.062334
0.109020002,0.063371
0.109030001,0.064398
0.109040000,0.065415
0.109049998,0.066422
0.109059997,0.067418
0.109070003,0.068403
0.109080002,0.069378
0.109090000,0.070342
0.109099999,0.071294
0.109109998,0.072236
0.109119996,0.073166
0.109130003,0.074084
0.109140001,0.074991
0.109150000,0.075886
0.109159999,0.076768
0.109169997,0.077639
0.109180003,0.078498
0.109190002,0.079344
0.109200001,0.080177
0.109209999,0.080998
0.109219998,0.081806
0.109229997,0.082602
0.109240003,0.083384
0.109250002,0.084153
0.109260000,0.084908
0.109269999,0.085651
0.109279998,0.086379
0.109289996,0.087094
0.109300002,0.087796
0.109310001,0.088483
0.109320000,0.089157
0.109329998,0.089816
0.109339997,0.090462
0.109350003,0.091092
0.109360002,0.091709
0.109370001,0.092311
0.109379999,0.092899
0.109389998,0.093472
0.109399997,0.094030
0.109410003,0.094573
0.109420002,0.095101
0.109430000,0.095615
0.109439999,0.096113
0.109449998,0.096596
0.109460004,0.097064
0.109470002,0.097516
0.109480001,0.097953
0.109490000,0.098375
0.109499998,0.098781
0.109509997,0.099171
0.109520003,0.099546
0.109530002,0.099905
0.109540001,0.100248
0.109549999,0.100576
0.109559998,0.100887
0.109569997,0.101183
0.109580003,0.101463
0.109590001,0.101726
0.109600000,0.101974
0.109609999,0.102205
0.109619997,0.102421
0.109630004,0.102620
0.109640002,0.102803
0.109650001,0.102969
0.109660000,0.103120
0.109669998,0.103254
0.109679997,0.103372
0.109690003,0.103474
0.109700002,0.103559
0.109710000,0.103628
0.109719999,0.103680
0.109729998,0.103716
0.109739996,0.103736
0.109750003,0.103739
0.109760001,0.103726
0.109770000,0.103697
0.109779999,0.103651
0.109789997,0.103589
0.109800003,0.103511
0.109810002,0.103416
0.109820001,0.103305
0.109830000,0.103177
0.109839998,0.103033
0.109849997,0.102873
0.109860003,0.102697
0.109870002,0.102504
0.109880000,0.102296
0.109889999,0.102071
0.109899998,0.101830
0.109909996,0.101573
0.109920003,0.101300
0.109930001,0.101011
0.109940000,0.100706
0.109949999,0.100385
0.109959997,0.100048
0.109970003,0.099695
0.109980002,0.099327
0.109990001,0.098943
0.109999999,0.098543
0.110009998,0.098128
0.110019997,0.097697
0.110030003,0.097251
0.110040002,0.096790
0.110050000,0.096313
0.110059999,0.095821
0.110069998,0.095314
0.110079996,0.094792
0.110090002,0.094255
0.110100001,0.093703
0.110110000,0.093136
0.110119998,0.092554
0.110129997,0.091958
0.110140003,0.091348
0.110150002,0.090723
0.110160001,0.090083
0.110169999,0.089429
0.110179998,0.088762
0.110189997,0.088080
0.110200003,0.087384
0.110210001,0.086675
0.110220000,0.085952
0.110229999,0.085215
0.110239998,0.084465
0.110250004,0.083701
0.110260002,0.082924
0.110270001,0.082135
0.110280000,0.081332
