repeat_time,repeat_signal
0.00821,0.587785252292494
0.00822,0.951056516295154
0.00823,0.951056516295126
0.00824,0.587785252292421
0.00825,-4.01894603536772e-14
0.00826,-0.587785252292485
0.00827,-0.951056516295186
0.00828,-0.951056516295129
0.00829,-0.587785252292429
0.0083,2.9408854637361e-14
0.00831,0.587785252292569
0.00832,0.951056516295182
0.00833,0.951056516295132
0.00834,0.587785252292438
0.00835,-1.32315086642661e-13
0.00836,-0.58778525229256
0.00837,-0.951056516295179
0.00838,-0.951056516295136
0.00839,-0.587785252292447
0.0084,1.21534480926345e-13
0.00841,0.587785252292551
0.00842,0.951056516295176
0.00843,0.951056516295139
0.00844,0.587785252292455
0.00845,2.93296251158776e-15
0.00846,-0.587785252292451
0.00847,-0.951056516295137
0.00848,-0.951056516295142
0.00849,-0.587785252292464
0.0085,-1.3713568227904e-14
0.00851,0.587785252292442
0.00852,0.951056516295169
0.00853,0.951056516295146
0.00854,0.587785252292473
0.00855,2.44941739442202e-14
0.00856,-0.587785252292433
0.00857,-0.951056516295166
0.00858,-0.951056516295149
0.00859,-0.587785252292482
0.0086,-3.52747796605365e-14
0.00861,0.587785252292516
0.00862,0.951056516295162
0.00863,0.951056516295152
0.00864,0.58778525229249
0.00865,-6.76314523447633e-14
0.00866,-0.587785252292508
0.00867,-0.951056516295159
0.00868,-0.951056516295156
0.00869,-0.587785252292407
0.0087,5.68508466284471e-14
0.00871,0.587785252292499
0.00872,0.951056516295156
0.00873,0.951056516295159
0.00874,0.587785252292416
0.00875,-4.60702409121308e-14
0.00876,-0.58778525229249
0.00877,-0.951056516295152
0.00878,-0.951056516295127
0.00879,-0.587785252292424
0.0088,3.52896351958146e-14
0.00881,0.587785252292482
0.00882,0.951056516295184
0.00883,0.951056516295131
0.00884,0.587785252292433
0.00885,-2.45090294794984e-14
0.00886,-0.587785252292565
0.00887,-0.951056516295181
0.00888,-0.951056516295134
0.00889,-0.587785252292442
0.0089,1.37284237631821e-14
0.00891,0.587785252292556
0.00892,0.951056516295178
0.00893,0.951056516295137
0.00894,0.587785252292451
0.00895,-1.16634655768482e-13
0.00896,-0.587785252292547
0.00897,-0.951056516295174
0.00898,-0.951056516295141
0.00899,-0.587785252292367
0.009,1.05854050052166e-13
0.00901,0.587785252292539
0.00902,0.951056516295171
0.00903,0.951056516295109
0.00904,0.587785252292376
0.00905,-9.50734443358494e-14
0.00906,-0.587785252292438
0.00907,-0.951056516295132
0.00908,-0.951056516295147
0.00909,-0.587785252292477
0.0091,-2.93939991020828e-14
0.00911,0.587785252292429
0.00912,0.951056516295164
0.00913,0.951056516295151
0.00914,0.587785252292485
0.00915,4.01746048183991e-14
0.00916,-0.587785252292512
0.00917,-0.951056516295161
0.00918,-0.951056516295154
0.00919,-0.587785252292494
0.0092,6.27316271869007e-14
0.00921,0.587785252292504
0.00922,0.951056516295158
0.00923,0.951056516295157
0.00924,0.587785252292503
0.00925,-5.19510214705845e-14
0.00926,-0.587785252292495
0.00927,-0.951056516295154
0.00928,-0.951056516295161
0.00929,-0.58778525229242
0.0093,4.11704157542682e-14
0.00931,0.587785252292486
0.00932,0.951056516295151
0.00933,0.951056516295129
0.00934,0.587785252292428
0.00935,-3.0389810037952e-14
0.00936,-0.587785252292478
0.00937,-0.951056516295183
0.00938,-0.951056516295132
0.00939,-0.587785252292437
0.0094,1.96092043216358e-14
0.00941,0.587785252292469
0.00942,0.951056516295179
0.00943,0.951056516295135
0.00944,0.587785252292446
0.00945,-8.82859860531953e-15
0.00946,-0.587785252292552
0.00947,-0.951056516295176
0.00948,-0.951056516295139
0.00949,-0.587785252292455
0.0095,1.11734830610619e-13
0.00951,0.587785252292543
0.00952,0.951056516295173
0.00953,0.951056516295142
0.00954,0.587785252292371
0.00955,-1.00954224894303e-13
0.00956,-0.587785252292535
0.00957,-0.951056516295169
0.00958,-0.951056516295145
0.00959,-0.58778525229238
0.0096,9.01736191779868e-14
0.00961,0.587785252292526
0.00962,0.951056516295166
0.00963,0.951056516295114
0.00964,0.587785252292389
0.00965,-7.93930134616706e-14
0.00966,-0.587785252292517
0.00967,-0.951056516295163
0.00968,-0.951056516295152
0.00969,-0.587785252292489
0.0097,-4.50744299762617e-14
0.00971,0.587785252292508
0.00972,0.951056516295159
0.00973,0.951056516295155
0.00974,0.587785252292498
0.00975,5.58550356925779e-14
0.00976,-0.5877852522925
0.00977,-0.951056516295156
0.00978,-0.951056516295159
0.00979,-0.587785252292507
0.0098,4.70511963127219e-14
0.00981,0.587785252292491
0.00982,0.951056516295153
0.00983,0.951056516295162
0.00984,0.587785252292424
0.00985,-3.62705905964057e-14
0.00986,-0.587785252292482
0.00987,-0.951056516295149
0.00988,-0.95105651629513
0.00989,-0.587785252292432
0.0099,2.54899848800894e-14
0.00991,0.587785252292474
0.00992,0.951056516295146
